geo_plz,lat,lon,area,distance,airport_distance
54617,50.14507841398472,6.16532071795673,0.00262553179189,0.6144480517944262,1.2137016670108467
41844,51.142787033435184,6.249501487437707,0.0108250927589551,0.19253550904771752,0.5374049014978394
52499,50.917963364235774,6.185276174758909,0.003540417288595,0.17433951211112342,0.689250602639689
41836,51.04318773369126,6.230802958635428,0.0078440365407249,0.25614710615112957,0.5892999193049282
54673,50.01608427221648,6.25995522339194,0.014869691831365,0.4613307872319368,1.1675839865365973
41334,51.316438022098005,6.250282693705395,0.01081293708966,0.2169511243988651,0.517548532200225
54619,50.13340638851162,6.234794932976705,0.0087660291088448,0.554332192717079,1.165873590062487
47624,51.55126069224458,6.1988992367432285,0.0019474069986849,0.42231095817248115,0.6263272058948491
52159,50.65838453454574,6.183375033171287,0.00024094678169,0.1542584556232419,0.8582327489602551
54616,50.21399381781622,6.210123098687997,0.0031766592435549,0.5762233217666617,1.1370735668633698
52159,50.6361395186324,6.215410114897645,0.00099265210596,0.1921930300096664,0.8536297291219545
52156,50.5630704175187,6.2086329936560665,0.00154249161452,0.24699695389577,0.914739811406922
52222,50.78431117130877,6.214668871003143,0.0018256817597701,0.13111999274571925,0.7472620505207838
52159,50.67113755169763,6.227478218918274,0.0037367893552799,0.17799311400954704,0.8192316633703609
52156,50.52520687851985,6.196462633222232,0.0001228840259799,0.2751189123904724,0.9522546939576729
52223,50.74544250538102,6.217757800850877,0.002121909550975,0.1374435006977044,0.7717725799848475
52249,50.82845965420065,6.269878158372205,0.0096732906884698,0.19327739774832106,0.676733421795516
47623,51.57910150904632,6.232342471743742,0.0025256377012849,0.40553787100739036,0.6089829613550419
52441,50.97594717147012,6.282271259243173,0.0084010640006549,0.2702247849589217,0.5762955510602422
52156,50.538937463039765,6.275932608756023,0.0103452624518099,0.30530059088086153,0.8953609665260109
52457,50.89821004329246,6.261253644602374,0.0056331253763349,0.21535144914045154,0.6383042878969715
47608,51.51848458214423,6.310505168301464,0.012555066310485,0.3148762099814329,0.5115853301288642
41812,51.06771642269613,6.338995299311837,0.0150271980152649,0.1624803599585159,0.48120747454234863
52224,50.73889028444506,6.284522102568752,0.0085917734895798,0.20416017568176945,0.7306810694344253
47638,51.42888359374824,6.259409729612725,0.0095788442382899,0.28747076102466207,0.5269119998388292
41366,51.21835405027259,6.271463655372571,0.0061955711803099,0.1629135418292377,0.5003782782189056
47589,51.676178036134274,6.2935888418055566,0.0079088481809199,0.3917404361046048,0.6124833865689473
54608,50.23708564217531,6.304520234993364,0.0108743998970948,0.5825476057355808,1.0471093185032185
54675,49.932484664896734,6.305345994002792,0.0153344938363249,0.37930577828494466,1.0776536332089215
52222,50.77320750755675,6.218803293497982,9.248252049985496e-07,0.13503645532346115,0.7517648015686615
47546,51.75021525282676,6.311368939430581,0.01147547024082,0.4240150420630648,0.6493352595788349
54597,50.15706323741768,6.316942561370595,0.0080631190421601,0.5153661706497181,1.0876320602814427
54687,50.08669910297947,6.272515937682692,0.002434508092405,0.49499406974877347,1.1674581504686596
47625,51.56164120728876,6.291940028305736,0.0032737036549099,0.34344370498376,0.5484576550827609
47627,51.62718378584289,6.272010433114858,0.0020051644513699,0.38618824254963363,0.6002982523729467
47626,51.5936190016227,6.315178176592516,0.00329528215811,0.3329150997041164,0.5457238212108972
52152,50.61371395051706,6.329482197271379,0.0138048723377199,0.294552980519068,0.8034734773109425
52156,50.59755762955069,6.24743652329253,2.0981726550033294e-06,0.24226020778290275,0.8637908188984498
52152,50.63400509413477,6.261220563171698,0.0002823179077449,0.22737072698609354,0.826455203789136
41751,51.253908293256295,6.319620257315627,0.004077256373655,0.1258502441714216,0.4486738357071952
52428,50.92824574196248,6.368750829182447,0.011544169854915,0.27932443099096244,0.5364330432160197
47669,51.39947701151327,6.32629849258181,0.0062061046754599,0.22638233683885836,0.45470653014180723
52393,50.71145561871757,6.372857299418924,0.011198115185955,0.2962194410483658,0.6980785204453486
54597,50.24097399358394,6.478710326366564,0.0273635971253501,0.5108901615117757,0.9112478987729803
41179,51.15771572631843,6.3525378483592805,0.0043244961137749,0.09119729990821064,0.4343635292236863
47665,51.61541532084723,6.3751000447445145,0.007188755425935,0.2902702655697136,0.510949160745273
52379,50.79877414329391,6.364368364102033,0.005289250664165,0.2814750413097842,0.6333135214362858
54649,50.08511424511327,6.374347014982011,0.006118300214115,0.4233264262463852,1.094923788136986
46459,51.77343493829366,6.420413981789226,0.014308982085065,0.37212692001593417,0.5968041605770155
47929,51.34069835472282,6.350321697701711,0.003995822736845,0.16336482344188205,0.4200747730948833
41169,51.20306875417934,6.345211646019676,0.00188838400606,0.08818176697874999,0.430202413673328
41749,51.29253239973426,6.364579116166082,0.0036209701091799,0.11528358142512103,0.4024783268782955
47647,51.44736324513256,6.388885300208442,0.007520471499865,0.21125456528115866,0.4105060840225563
52459,50.86210057789024,6.370896978474836,0.004587952335065,0.2996724617499197,0.581351806941933
54595,50.22098441801938,6.418661229184309,0.010806038346695,0.5149750606510692,0.9690027629822673
53940,50.44880504054509,6.425649384067863,0.0174327526066449,0.4733375760110977,0.8286639907537927
54669,49.854129906363056,6.362782403253895,0.001646853023905,0.29521820672529364,0.98286836392112
54646,49.94570192371079,6.387431151016796,0.0041931958740599,0.3166265675557111,1.0271431131238444
52445,50.99528526103868,6.422005304102017,0.0087742584163201,0.20502828994824537,0.4522042854956907
53937,50.55684470490529,6.451620538518448,0.015512633470835,0.42826241259546743,0.7560404763836821
41189,51.11396213506463,6.398570379231673,0.003627977703615,0.09279784874128474,0.40732169563259557
54636,49.98139179872418,6.489468690485416,0.02831865235609,0.2712706445265791,0.985520218706161
46509,51.67310137217965,6.433798197414954,0.00941086973252,0.28342877395381794,0.5095605986905344
41069,51.18182159711978,6.397168796491051,0.0011740654658799,0.04048222195682434,0.38468763780442594
66706,49.50450263827931,6.426102182826208,0.0093613822188649,0.3316360937484596,0.7425915233477204
54439,49.58858062350611,6.476072783668924,0.0084572219180448,0.23583268662006335,0.7356082619496748
47906,51.37847522531441,6.437583659509248,0.0088815082656799,0.13679119256710723,0.3417472219258202
41747,51.253090334623934,6.383851406358074,0.001080939536,0.07257895377543466,0.3847268003666723
41748,51.24221065518472,6.40762825862239,0.00291965250167,0.04942502459070978,0.3622539446994269
54668,49.871416374455706,6.427536309010706,0.008091338595315,0.2427409980508944,0.9464459476390183
41068,51.20247717906973,6.390776583645529,0.001012094453545,0.042635440984087086,0.3857598255076158
52385,50.67614865699616,6.485550178418171,0.008275780744685,0.41402110706569567,0.6731296273147
47661,51.52176760949313,6.433890435858512,0.007096446103615,0.19610834592272866,0.4072027155928218
54597,50.08850191728648,6.429119125429574,0.002810055842715,0.3939303990914071,1.0547780926626131
52396,50.6318686610385,6.489605224945644,0.0082254215185099,0.4307080403238421,0.6926800165446882
54457,49.60861056153603,6.442107753359408,0.0023745645646001,0.24833807606814048,0.7750394260350459
54611,50.3590185686373,6.423096197495815,0.0022893087441249,0.5377380926705398,0.8794414067946855
52353,50.8327637035777,6.452750936704421,0.0039940661113948,0.3677489386438993,0.5528532370571431
46419,51.834524565049705,6.455287005610065,0.0055804400153,0.40977628732450094,0.6295293324829337
47918,51.31644542935627,6.452474264972825,0.0057166881505149,0.11546252679585252,0.3158726980579369
41063,51.21131405017231,6.42719181465632,0.0010518549812749,0.012876642199027776,0.34829274241935715
41747,51.27497154244781,6.402319387621981,2.781055141995841e-05,0.08113575395169761,0.36492645762306886
41748,51.27417078101407,6.397985991588303,1.9457913099988198e-06,0.08216575118022834,0.3692855435738583
41239,51.16151023669809,6.4208490678143,0.000886259260855,0.04046585308509967,0.3684267127863693
52355,50.778913435926896,6.448275522592782,0.00430634690592,0.364485622904129,0.6003048001012571
54614,50.15100177575712,6.4487809481596186,0.004538243018695,0.43886114818166305,0.9957865067962149
41748,51.24665751645704,6.406435896649283,2.592458770000448e-06,0.05385865407754739,0.362908381742047
41069,51.18990087770015,6.416352068053255,1.4711685104999928e-05,0.019763150129842273,0.3640307901654217
47877,51.26239759014553,6.518837605007239,0.00873522704871,0.08554507921332535,0.24946605219919174
53949,50.39596542568786,6.510991354023235,0.0120436953954049,0.5719010267996902,0.7866054951130219
52382,50.89300328677922,6.4750218386266285,0.0081041558253701,0.3098134238532287,0.4908916698085567
46519,51.596550057993184,6.488744786635226,0.0077300880596849,0.18980886270003366,0.41580108406648675
41061,51.19519001234475,6.4334607861231135,0.00038950138935,0.004811503978091762,0.3461306031308216
41747,51.24688717307526,6.417760121731119,4.577385900003971e-07,0.049407890117491506,0.35163211385458554
47509,51.45107494732996,6.474086630296648,0.0038762242702199,0.14588980003491073,0.3354666537116498
41061,51.20149355896332,6.419845195541401,2.640595080003104e-06,0.013577203900388723,0.35770083284128396
52372,50.732414195929934,6.490899864264982,0.0053244004093201,0.4094477941357471,0.620063616377408
41199,51.13031934552261,6.448315769103565,0.00164301333561,0.07127178451983207,0.35540760555948436
54453,49.64653915119933,6.462794961508558,0.0020760369033498,0.20989666168768326,0.7776110955990904
54612,50.11313073823889,6.483184712886762,0.0021437138593297,0.3899922277075461,1.0003754358993084
54441,49.55482884998912,6.538314189519457,0.0059926343574749,0.226695874303887,0.664850020277433
54441,49.67646441690175,6.465845788464712,0.001213516320465,0.19307537411145234,0.7920831116849322
41066,51.22690050880307,6.46961530842908,0.0017262532107099,0.04516121538985318,0.30354311341942075
52349,50.80067510194538,6.471027258628224,0.00084933199442,0.38799997479376985,0.5698359153141141
41065,51.195738668618645,6.466259370134275,0.001030925286115,0.03319403372865574,0.31448374267698986
54666,49.84750053937804,6.452270629364705,0.000851013518955,0.20985079440574372,0.9120404744056951
41236,51.16488628795609,6.4462302192490135,0.000446544384695,0.037404953225351034,0.3434671215340963
41238,51.16342892091085,6.488935853247456,0.0026871705646849,0.06654579418759328,0.304554691644974
41363,51.10264631469963,6.506502392562977,0.0092450682755949,0.12178044065900923,0.319501935852101
41061,51.1907123982848,6.447481763216564,2.16227514349952e-05,0.01691889513217596,0.3339112743578412
41063,51.20231926622133,6.445151587043844,2.339063600003339e-07,0.012037133558272257,0.33298188030040937
54310,49.81418691833188,6.517286022847872,0.0043821016181701,0.13683538424352418,0.8423233241750483
66693,49.50187817335951,6.552060731490958,0.00971333727714,0.27004887065557254,0.6272288818051887
47475,51.51580435654432,6.520229197132527,0.008176035036105,0.11449211057178948,0.33613385634719417
54634,49.96692706689141,6.531899469081855,0.008195121511085,0.23706313418334257,0.947853892108344
50181,51.0099357732618,6.545089642139887,0.0102552683763099,0.22048218250911583,0.3554635859447545
46487,51.67358226031829,6.540676457758857,0.0100885101985349,0.22850028144783574,0.4474551187728497
54456,49.6460027216146,6.487938495846805,0.000430392472045,0.18926896121497233,0.7564944523872338
46399,51.871685060612926,6.587200677514788,0.0069716730749299,0.41376730613122753,0.6111395857018624
54589,50.33367495056576,6.516968199913259,0.003389781509045,0.5902527440590121,0.8208236452720656
54298,49.854492094216106,6.568192066812685,0.00618461281341,0.1221944504661,0.8375874070232452
47839,51.37459964482427,6.508245624412504,0.0024684325476649,0.07157216419764682,0.27301402378277817
50189,50.93183304836276,6.562328630786866,0.0085001015760201,0.2975761765039008,0.4104539763217067
54331,49.699075215512416,6.500659229222604,0.0006685727334449,0.1521363626446671,0.7778562735557347
41352,51.18580921070539,6.549322986000864,0.0070861146829049,0.11684789917872115,0.24032631962471532
52351,50.79705485189386,6.50923996606558,0.0016856555244499,0.41003121494715067,0.55415697681649
46499,51.74949772589873,6.617428083207763,0.02141229653371,0.29030701155769784,0.48551863338092277
54441,49.63902672475017,6.55504649768296,0.0038130101987249,0.14599415430324839,0.698064699170521
54456,49.67295334792175,6.512950832311863,0.0012775819639,0.1533887476779635,0.7521110991250604
47804,51.31290030958716,6.523593047681291,0.0017930255596549,0.047690216052638706,0.24474527453132897
53925,50.5164285290341,6.552673701834952,0.0083574949585149,0.5360258999341356,0.6848940516592507
54308,49.74002738457791,6.520311590073443,0.0014869198194249,0.12229028306756952,0.7891246316893664
47506,51.44290654418915,6.550251219639588,0.0056225158775949,0.07138317150312833,0.26666758758512
52399,50.84272933558899,6.550119630461634,0.0048304405077098,0.37587206565458026,0.49493418533143135
66663,49.446522363880135,6.626967248544546,0.0135196105261699,0.3105160314599851,0.5355414133817729
54332,49.69897701323258,6.535093139393454,0.0009435929148849,0.12102004890366147,0.7511059626561187
54450,49.54687930612203,6.541713826802768,0.0012588291833399,0.23232309968431056,0.657894197856028
46395,51.820377539535485,6.579734349990486,0.0053123112894899,0.36338748920482805,0.5647382533379093
52391,50.7421767308467,6.605695246842298,0.0105856368281949,0.4050088133651212,0.5498772508751669
47803,51.34876176656918,6.546173737135242,0.0013198940763601,0.025698126247510677,0.22916563075578905
41517,51.05341602533825,6.578570769395027,0.00446837524605,0.18678751712049851,0.300596932319804
54329,49.67837669747194,6.606677020354014,0.0055494415709499,0.08569944802596734,0.6837021852869045
52388,50.80166558518228,6.629141073556647,0.0084371137776999,0.35750340434412886,0.5051197635066935
54298,49.72229706867013,6.54478446159736,0.0009115658043449,0.10261443080545846,0.7590582740220059
54311,49.76636951873807,6.56546877343191,0.0023015014793,0.07660395621603802,0.7744428398761624
47802,51.37866916787458,6.575190943265528,0.002765784422175,0.04615687934826005,0.2123547598730419
54655,50.063589561124246,6.604212868607372,0.0089524187303349,0.3091416366716246,0.9660190969932548
54610,50.21154003510793,6.566077148595346,0.00168919260979,0.46104450091382443,0.8717310083100311
54584,50.34502077994961,6.584207219435542,0.0025153635039151,0.5911000093071167,0.7631168313071737
47495,51.55600715391744,6.6100173413620045,0.0097493484760599,0.09729516788493892,0.31095640158316273
53894,50.59121623357409,6.647803149534953,0.0172841926729748,0.46832396403091264,0.5651199211200617
54587,50.31610093768136,6.603345083959328,0.0021114191801897,0.5606979185832355,0.769668171450398
66780,49.37429752199869,6.6249483572022045,0.007617703368025,0.38275878765800364,0.5105778070357667
47807,51.301130658498735,6.583666183848171,0.002198579321895,0.03636918925402421,0.18385951583359372
54657,50.09551930086342,6.562372815685149,0.0011406973976699,0.3479271495017719,0.9641753604320319
54586,50.33342387177769,6.564349854548472,0.0005357155896749,0.5818559949075052,0.7855556153429842
47805,51.31958477577364,6.568118777429455,0.0005797592855849,0.013788411981575446,0.20146345887554024
41515,51.08294334643352,6.601693058446464,0.0033297521527749,0.14928420090541014,0.2630973388489084
47798,51.33173711496017,6.558166494928529,0.00033331954872,0.008675443415327335,0.21347316064261046
54455,49.57085637030597,6.604406132577003,0.002199963465415,0.18950156671873278,0.6179721321664725
54570,50.16483435176029,6.70117295550927,0.0203024099707501,0.4124794372358981,0.8283125790439867
53947,50.49211133350198,6.663220328347242,0.0119777465840299,0.4990451945069239,0.6072648433173083
50170,50.87538324301297,6.590521255545588,0.003387368078065,0.34098456391055804,0.4484171839063515
54574,50.17578024532161,6.613155258111648,0.0036139917408099,0.4200350109600228,0.869534649951302
54294,49.73482155504325,6.595399559782402,0.00326695333721,0.050992455390623165,0.7309663108290235
47447,51.4175175804698,6.61581722245424,0.0031110427342849,0.04186753918152316,0.19935582150547324
41564,51.21941067177879,6.611040562868927,0.00480894259931,0.08509318909272724,0.17024037066137634
54568,50.21705072835729,6.647342607787509,0.008119767873365,0.46038831237713884,0.8159867600631233
54309,49.8097732118439,6.603966604374664,0.0020642384611799,0.06498092436203826,0.7803461276544468
50126,50.96666234585457,6.619842408001164,0.0033710427374299,0.2451121597927844,0.35307944554175047
54298,49.78843061327586,6.597773852261052,0.00087248761683,0.05399362298578469,0.7683517147885203
47799,51.33641025039377,6.576929617039245,0.00032718897155,0.010691993372685388,0.19626367672250067
53909,50.68650604190485,6.6680362221092615,0.01285508319158,0.3864964955125051,0.5063708594150065
54570,50.26293074555649,6.59782999486313,0.0009592457500049,0.5081074149182625,0.8122269022017732
47445,51.49082015990508,6.608531281298185,0.002797257295675,0.03355136601888093,0.2577187005913254
54451,49.59658609291429,6.6186513884707,0.00190591090676,0.1617303187474306,0.6217678694285697
54459,49.64185482970825,6.612472359416885,0.00199709181518,0.11844701957380445,0.6551410475844567
54585,50.36574581022568,6.601291465691057,0.001285083083765,0.610368995036596,0.7364892824699171
41516,51.12050176207371,6.637197258727027,0.005341709401505,0.0979273586540723,0.21160820123764557
47800,51.35014098059091,6.601889199522799,0.00108703433692,0.03901151612432732,0.1765836889005257
54657,50.00893785091726,6.623767297002166,0.0019655440917799,0.2528575986098263,0.930284387146826
47441,51.448048575902185,6.623288535278584,0.0016730816552499,0.011699379954817329,0.2154163097005637
54306,49.83579376343368,6.64347322415826,0.002148735750915,0.07911938122618031,0.7759252391098457
53945,50.40828568079965,6.688321889392489,0.0187947164807501,0.5247117891309561,0.6443564064407487
40670,51.27513783640245,6.628671320931958,0.002294242778875,0.08498989288380132,0.13891613564165453
46562,51.60092701318775,6.652064827430268,0.006927537443935,0.14536435030284378,0.3337505731302766
47809,51.329185519078784,6.646214094162396,0.0030172974984598,0.07962047553059072,0.12776961054566022
66798,49.319469796560135,6.658350860124678,0.0052224550003949,0.3523580589394258,0.46371531795397164
54293,49.80485859175777,6.672577917961917,0.0051132715395949,0.05733737680061762,0.733718601528917
54578,50.289162055814494,6.617116741913221,0.0010720973908049,0.5330182314860104,0.7798346045643124
46483,51.66179414569419,6.61374639483618,0.0008402739877899,0.20268308055809628,0.4043703821911059
54647,49.97661711479056,6.640771342876259,0.002626869230725,0.21991819303194546,0.8938467785052436
54664,49.903232662676025,6.627241562999959,0.0013232772129199,0.14722087209920098,0.8400088719169119
46485,51.66316813847239,6.65758000048417,0.005005205800095,0.20744664482349345,0.3911895348245515
50127,50.93594554652744,6.677979356126879,0.00251139818586,0.264837040553948,0.3627550063237584
50171,50.86257967108715,6.6640969675945785,0.0057896271473149,0.30436567826297156,0.43730756370746177
47829,51.369925324371565,6.6412888936505245,0.001872043278275,0.0830958328758518,0.1502910442572163
54296,49.72989216802319,6.674288475132945,0.00387238187904,0.0423835892162438,0.6739367571941403
54662,49.93887659705649,6.661325583760553,0.0030594768933299,0.1832565249403965,0.8509390599024439
41472,51.15895125416164,6.653760614802355,0.002442229151095,0.057668963513085245,0.1714063153033977
46397,51.868822216499936,6.663193287683325,0.0032920621736451,0.4119195060871169,0.5904230728606896
54314,49.59150128531557,6.688857463873173,0.0080016938876699,0.17186371029102146,0.564476649549194
40668,51.3057362537131,6.68695462442949,0.0033577906343898,0.10566872235405023,0.08210057383786601
54298,49.90393171759077,6.666628359968868,0.00146625089006,0.1493674161530918,0.8185767099226464
47239,51.40035089237215,6.655574500771652,0.0012932028655249,0.0688956625930284,0.15853773575759217
41569,51.05691390414861,6.690839617550264,0.00770013528862,0.1434200448686889,0.24294271461573996
54290,49.75151603522316,6.635781769949982,0.0003554102077299,0.007688679165400024,0.7155055968491915
54576,50.28345431078168,6.6616140203936975,0.003195952274965,0.5271397238542248,0.7550452986244733
47199,51.49650985743451,6.678998085194131,0.00276209655601,0.07001686269002856,0.22669798142637845
41464,51.18891900075157,6.671791320544198,0.00137026785742,0.02491941999138137,0.1371424349319952
54292,49.775295872311816,6.688497505901524,0.001358349491535,0.050579970625467464,0.7005132959695959
66679,49.50808374701945,6.731894007520749,0.0120109288726249,0.26455311557861805,0.478046153190814
41462,51.2168404382827,6.662944344005587,0.001437559760305,0.035150490968799616,0.1258583625055442
47443,51.46339162674288,6.655914174472209,0.0011707253299149,0.036406280364904536,0.2079624966082052
50129,50.98094615785688,6.7006323201291815,0.0064291040811098,0.21945529822461723,0.31376037765214226
54295,49.74703940056944,6.655907959338614,0.0006222601218249,0.017380181541283634,0.6989100180819822
54313,49.88217739670021,6.682206423991178,0.00301102478657,0.1319274351707388,0.7918524160359783
54578,50.307591592460895,6.70912385888765,0.0067259604497399,0.5550314805879628,0.7065433747812008
50170,50.905202344783845,6.673856291844822,0.0014936139597099,0.2864074104890622,0.39358566778484133
54533,50.053404173839695,6.714254851175506,0.0081091353406949,0.3055036123052536,0.918450642722493
46414,51.83044082751104,6.707109399516521,0.0102874981983749,0.3768516373389363,0.5461364771265487
54316,49.678047165284966,6.725785947306036,0.006143640357395,0.11531319871450636,0.601112991515476
40667,51.25878482748825,6.684373826767231,0.002674759606125,0.059265249207094896,0.08753265968402306
54331,49.66997078303467,6.672412428654899,0.0008985716361949,0.09208696930106912,0.6307491034340257
47259,51.3584761497161,6.712057841175708,0.0031991985009001,0.08854569127196787,0.089693356538559
26757,53.59257241089075,6.722486576697578,0.0043175442445649,1.5574405065687649,1.7516970030537538
66802,49.26026152947976,6.705388681239161,0.004204366538695,0.29585240499320553,0.4074073911950757
47228,51.42012631408963,6.694968769236909,0.0016177934242449,0.06722435253465447,0.15084872784012185
66701,49.42198914385696,6.741549346926001,0.0064071507559,0.32000859706719015,0.4224270277051547
54529,49.98946958588418,6.692972220237528,0.0016783906870699,0.2384013190955352,0.878847197751963
41466,51.16517976016376,6.693060409628416,0.0008956287822549,0.035131759264112994,0.1430317796242773
47229,51.38779565815271,6.706589661391787,0.001571655864175,0.07030734378479284,0.11701127098130577
47198,51.45179507454415,6.698548188274021,0.001348440295575,0.06554918837478524,0.17790171776592312
46569,51.64234693451554,6.765468285677511,0.0138732037628899,0.1927113918759989,0.3547492002034012
54295,49.73908482352244,6.676660832135031,1.2014138340006008e-05,0.03936233002928417,0.6794544109117953
41460,51.20709514428207,6.706742377911794,0.0016192244179049,0.014476296863980945,0.10057575372059986
66740,49.311112146532416,6.747502084476378,0.0053965436447499,0.2642252401835728,0.37512826531448606
47178,51.54189673749365,6.705306176741628,0.001337227372115,0.11898995659608472,0.2616786762729959
50374,50.79301775018671,6.766877508124416,0.015284807429965,0.24234517477824072,0.3815974649276844
49847,52.51279510001055,6.754953207368594,0.0085004135959601,1.0005575382482432,1.0101773978758
47139,51.48014981188717,6.716155674509338,0.0013065756224248,0.06572044471719385,0.19915546409262916
54518,49.94124600681434,6.830742945141584,0.021691794658515,0.2643582076512646,0.7772197947585356
41469,51.15337009317692,6.718577476863037,0.001120101249645,0.05299468201173813,0.1427072460160564
50169,50.88003133618397,6.745632658244727,0.0038904605401001,0.2211494634493021,0.39592683940552964
54318,49.77030145370525,6.724459314650211,0.0008072549487899,0.08410639556716677,0.6753568552264329
46535,51.55775383367085,6.72693209548104,0.0012586531748699,0.13011998635361202,0.27311185852045977
48691,52.0622539748288,6.810725813953655,0.0177873269841699,0.5511019027712295,0.7758843663515981
40549,51.23293731667871,6.716591705418924,0.00061163368258,0.03971635091691254,0.07437659676418741
47179,51.52561008180209,6.736937875940073,0.0011326477654848,0.0964844631086302,0.23990334798648155
66763,49.3660120769087,6.732288981160427,0.0027010808884299,0.29880936947478776,0.4067463799226263
53902,50.53209532486577,6.815765128804767,0.0191162786960399,0.3484100658219791,0.4667252520623155
54338,49.84053353914197,6.743170713078698,0.0040959387823348,0.1318071752221613,0.7244274465741072
54317,49.7119490813263,6.798740733594117,0.008778540504045,0.1635233129619242,0.5856738381778973
41542,51.10699585526359,6.756512590592589,0.00452689695869,0.11233205248207911,0.18091112099295198
47226,51.40678576450082,6.718682078808763,0.0004642728445949,0.049448593551221956,0.12861657714592747
54531,50.0986440651913,6.810454772374461,0.0058945752954051,0.38142492945460105,0.8361297851907151
54579,50.32614792017374,6.756274440101298,0.0039766002396449,0.5331583519780603,0.6635286370758561
46514,51.69986789029359,6.835002929787011,0.014391339329845,0.19842006721611827,0.41783316351042576
40474,51.27508080559296,6.748713005874792,0.00264356382329,0.049972807714028775,0.022184908628204974
54526,49.998884407716986,6.75038485925673,0.003785999907085,0.26555208962710986,0.8616202254486346
54344,49.80104157721999,6.725861284016728,0.0004937172658249,0.09534019201799653,0.7000324011064669
41468,51.16844393014137,6.761673396930193,0.0023195854290549,0.06357438817473433,0.11927744514381297
54429,49.61467943124361,6.769543646319333,0.0074076827324299,0.19124660102690808,0.5244619107954698
41470,51.13514869876828,6.736615332700656,0.00158335235358,0.07787277739999636,0.1554562205660387
54317,49.76162417275412,6.734396702442574,0.00056729994962,0.09306706258506173,0.6625649404497075
49824,52.61317510292699,6.845767154914128,0.0179184801222897,1.0157055350129232,0.972121119578737
53881,50.634825523208434,6.818301130331888,0.016226929009185,0.29840594166530937,0.3975296846387443
50259,51.00019482930336,6.784192029798187,0.00927054629311,0.18309929945170553,0.2879184416269143
66333,49.22039619458451,6.802568543967438,0.0082741882021949,0.1978626714528507,0.3078550199287254
47059,51.4392030874465,6.740532760344151,0.00096864371303,0.021726817089588353,0.1538996476659539
46537,51.57831185770875,6.739260678880161,0.00081850503109,0.14773500231859857,0.2920337162547909
47166,51.49226745217011,6.754476042339047,0.001143104437435,0.060431578047428804,0.2050507830771146
40489,51.321372624667255,6.765421550401134,0.0041402231023099,0.09054504624267026,0.03380961489960884
54320,49.74647402451346,6.757663152161592,0.0015538944914949,0.1166522316414963,0.6369747101985535
40547,51.244559205873664,6.741247916367805,0.0006553023037949,0.03397199293635168,0.050171535164191455
47119,51.45827576976768,6.735217294058181,0.00064661045192,0.03674044414331019,0.17361363629218218
66787,49.2474380092102,6.777028614527327,0.0032008511755499,0.22342914217205456,0.334836321421387
50226,50.91358402855492,6.784137709490764,0.0057680834029199,0.17606731052595997,0.36027833146181704
47169,51.51176915196551,6.75691566582935,0.001119564497265,0.07967909761638724,0.2243959280547552
